objectid,statefp,countyfp,tractce,blkgrpce,geoid,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,Shape__Area,Shape__Length
2602,06,085,511704,3,060855117043,Block Group 3,G5030,S,5678400,0,+37.3480956,-122.1197905,0.000577444173814001,0.142189369365251
2603,06,085,503332,4,060855033324,Block Group 4,G5030,S,5580207,0,+37.2793794,-121.7337241,0.000566950421671208,0.169640960803681
2604,06,085,506304,2,060855063042,Block Group 2,G5030,S,200593,0,+37.3098082,-121.9742977,2.03884214897698E-05,0.0192179672516652
2605,06,085,512100,1,060855121001,Block Group 1,G5030,S,57251607,26337,+37.1775734,-121.7255630,0.00581162723801754,0.370931804462103
2606,06,013,314103,1,060133141031,Block Group 1,G5030,S,299939,0,+38.0292682,-121.9574016,3.07779787362961E-05,0.0224717722707149
2607,06,013,339001,2,060133390012,Block Group 2,G5030,S,193708,0,+37.8846294,-122.0525606,1.98386678675888E-05,0.0325902461461262
2608,06,013,324002,3,060133240023,Block Group 3,G5030,S,624302,0,+37.9603477,-122.0566488,6.40032176306704E-05,0.0344841879140403
2609,06,013,324002,2,060133240022,Block Group 2,G5030,S,507489,0,+37.9530452,-122.0584398,5.20225044056133E-05,0.0364763087973101
2610,06,075,060502,1,060750605021,Block Group 1,G5030,S,145257,0,+37.7125934,-122.4210592,1.48423655446095E-05,0.0329861115403725
2611,06,075,010300,2,060750103002,Block Group 2,G5030,S,61524,0,+37.8009365,-122.4147652,6.29382202532724E-06,0.0137626121795101
2612,06,013,376000,2,060133760002,Block Group 2,G5030,S,396280,0,+37.9394714,-122.3666690,4.06146796194662E-05,0.0264555380940292
2613,06,081,606400,4,060816064004,Block Group 4,G5030,S,123743,0,+37.5607537,-122.3263966,1.26188956528495E-05,0.0152303525359454
2614,06,081,608900,2,060816089002,Block Group 2,G5030,S,770223,0,+37.5055710,-122.2926385,7.8487156315532E-05,0.0513608459105016
2615,06,013,338204,1,060133382041,Block Group 1,G5030,S,1105203,15822,+37.9168170,-122.0470865,0.000114860324629262,0.0500407788274648
2616,06,013,302009,1,060133020091,Block Group 1,G5030,S,841071,0,+37.9650676,-121.7538008,8.62315919221146E-05,0.0387204021091259
2617,06,013,355110,1,060133551101,Block Group 1,G5030,S,659664,0,+37.9699020,-121.7657367,6.76372442285356E-05,0.0337764054650708
2618,06,013,303204,3,060133032043,Block Group 3,G5030,S,907348,0,+37.9290138,-121.7173088,9.298155146098E-05,0.0418419888305704
2619,06,075,018000,1,060750180001,Block Group 1,G5030,S,107102,0,+37.7792048,-122.3954099,1.09534762486874E-05,0.0135804931507064
2620,06,075,020300,1,060750203001,Block Group 1,G5030,S,89801,0,+37.7665405,-122.4275864,9.18268005989376E-06,0.012688281806333
2621,06,075,020300,2,060750203002,Block Group 2,G5030,S,95166,0,+37.7636604,-122.4292154,9.73066789811128E-06,0.0152476519807607
2622,06,075,020300,3,060750203003,Block Group 3,G5030,S,101043,0,+37.7647098,-122.4312892,1.03317897810484E-05,0.0193229891622476
2623,06,081,613900,1,060816139001,Block Group 1,G5030,S,241753,0,+37.4654038,-122.1541767,2.46219283326354E-05,0.0204492362571875
2624,06,081,600401,2,060816004012,Block Group 2,G5030,S,157376,0,+37.7071081,-122.4459929,1.60796489581116E-05,0.0192237190247089
2625,06,081,602400,3,060816024003,Block Group 3,G5030,S,379421,0,+37.6504931,-122.4338291,3.87378913728753E-05,0.0257320933750183
2626,06,013,308001,1,060133080011,Block Group 1,G5030,S,1214444,0,+37.9964788,-121.8008152,0.000124563916415354,0.0710094135152647
2627,06,013,390200,2,060133902002,Block Group 2,G5030,S,352728,0,+37.9072955,-122.2915797,3.61355464519875E-05,0.0299134953995513
2628,06,095,252000,3,060952520003,Block Group 3,G5030,S,431633,1337309,+38.0538665,-122.1668282,0.000181568740572402,0.0574384030682896
2629,06,095,252000,4,060952520004,Block Group 4,G5030,S,1664654,2497849,+38.0621001,-122.1791737,0.000427326335739053,0.106231950245951
2630,06,095,252103,1,060952521031,Block Group 1,G5030,S,537489,0,+38.1117469,-122.1940879,5.52148312635836E-05,0.0349988348762725
2631,06,095,252105,1,060952521051,Block Group 1,G5030,S,1336994,7933,+38.0874697,-122.1784402,0.000138111596697854,0.0568176409406732
2632,06,095,252105,2,060952521052,Block Group 2,G5030,S,1282304,3035,+38.0775592,-122.1824363,0.000131977549244766,0.0591910260028249
2633,06,013,338204,2,060133382042,Block Group 2,G5030,S,625996,0,+37.9125922,-122.0542255,6.41357491986128E-05,0.0337276348233711
2634,06,001,435104,1,060014351041,Block Group 1,G5030,S,6572664,0,+37.6392642,-122.0376978,0.000670950097173773,0.149573203621124
2635,06,001,437101,1,060014371011,Block Group 1,G5030,S,32673917,4195855,+37.5974074,-122.1068229,0.00376155419098723,0.305051491080807
2636,06,001,428400,3,060014284003,Block Group 3,G5030,S,187545,0,+37.7642066,-122.2520052,1.91766976058716E-05,0.0187756363574739
2637,06,001,441523,3,060014415233,Block Group 3,G5030,S,174945,0,+37.5656805,-122.0440093,1.78413033609104E-05,0.0168913829554682
2638,06,001,437702,2,060014377022,Block Group 2,G5030,S,111790,0,+37.6363120,-122.0718621,1.14113122435811E-05,0.0140457348625408
2639,06,081,602700,4,060816027004,Block Group 4,G5030,S,776376,0,+37.6439552,-122.4745106,7.92588366493874E-05,0.0604200286494846
2640,06,013,304004,1,060133040041,Block Group 1,G5030,S,1164711,826879,+37.8944620,-121.6099770,0.000204001139536558,0.0616281641154561
2641,06,013,304004,2,060133040042,Block Group 2,G5030,S,653111,618733,+37.9089701,-121.6051964,0.000130298975818732,0.0597841142837089
2642,06,013,363000,3,060133630003,Block Group 3,G5030,S,977495,0,+37.9803131,-122.3110636,0.000100238914910733,0.0447558486920823
2643,06,013,367100,3,060133671003,Block Group 3,G5030,S,433370,0,+37.9721710,-122.3378036,4.44359657194582E-05,0.0371150617921441
2644,06,001,444601,1,060014446011,Block Group 1,G5030,S,1813807,0,+37.5239263,-122.0175467,0.000184875219929381,0.0596823081833578
2645,06,001,444100,4,060014441004,Block Group 4,G5030,S,862760,0,+37.5510606,-122.0430713,8.79698250173533E-05,0.0415896665434678
2646,06,001,444500,4,060014445004,Block Group 4,G5030,S,616177,0,+37.5284065,-122.0324138,6.28086399956373E-05,0.034332027111146
2647,06,001,444601,2,060014446012,Block Group 2,G5030,S,1242029,0,+37.5316281,-122.0143505,0.00012660868014791,0.062311984590929
2648,06,001,451505,2,060014515052,Block Group 2,G5030,S,872556,0,+37.6905272,-121.7268195,8.91326099008438E-05,0.0367357535763931
2649,06,001,451506,1,060014515061,Block Group 1,G5030,S,663634,0,+37.6839454,-121.7310201,6.77851512591587E-05,0.0348035834071712
2650,06,001,403501,1,060014035011,Block Group 1,G5030,S,87198,0,+37.8151725,-122.2609409,8.92216212378116E-06,0.0130410134237449
2651,06,001,403501,2,060014035012,Block Group 2,G5030,S,284166,0,+37.8191889,-122.2588125,2.90776793008263E-05,0.0243766947969934
2652,06,001,403501,3,060014035013,Block Group 3,G5030,S,117493,0,+37.8221908,-122.2569921,1.20232830340683E-05,0.0160164172414756
2653,06,001,404102,2,060014041022,Block Group 2,G5030,S,82816,0,+37.8266684,-122.2532097,8.47516412250116E-06,0.0174455460419611
2654,06,097,152300,1,060971523001,Block Group 1,G5030,S,992508,0,+38.4658158,-122.7062496,0.000102448531833943,0.0438941660549115
2655,06,001,403701,1,060014037011,Block Group 1,G5030,S,79099,0,+37.8120365,-122.2594523,8.093007181742E-06,0.0178595132700977
2656,06,001,403702,1,060014037021,Block Group 1,G5030,S,107790,0,+37.8098411,-122.2501236,1.10285523078346E-05,0.0162759615950084
2657,06,001,403702,2,060014037022,Block Group 2,G5030,S,91310,0,+37.8090927,-122.2544186,9.3421917881642E-06,0.0121515694488555
2658,06,001,404102,1,060014041021,Block Group 1,G5030,S,147356,0,+37.8256585,-122.2498624,1.50797768583288E-05,0.0194466443340312
2659,06,001,403502,1,060014035021,Block Group 1,G5030,S,76143,0,+37.8143610,-122.2588772,7.79095807956764E-06,0.0137038819173489
2660,06,001,403502,2,060014035022,Block Group 2,G5030,S,104990,0,+37.8170927,-122.2555757,1.07429750642041E-05,0.016242395413133
2661,06,001,403600,3,060014036003,Block Group 3,G5030,S,251714,0,+37.8141039,-122.2525613,2.57552774201031E-05,0.0310212356455161
2662,06,001,405301,2,060014053012,Block Group 2,G5030,S,76331,0,+37.8010675,-122.2526572,7.80876325734425E-06,0.0132605867947589
2663,06,001,405902,1,060014059021,Block Group 1,G5030,S,199888,0,+37.7926008,-122.2389875,2.04466050490737E-05,0.0200572499363839
2664,06,001,406202,3,060014062023,Block Group 3,G5030,S,194837,0,+37.7829036,-122.2251277,1.99271862584283E-05,0.0207426047830991
2665,06,001,409000,2,060014090002,Block Group 2,G5030,S,10651402,2641017,+37.7118542,-122.2178896,0.00135836233403097,0.201837292297008
2666,06,001,409200,2,060014092002,Block Group 2,G5030,S,267027,0,+37.7295607,-122.1806020,2.72912375294254E-05,0.0288156986340333
2667,06,001,422000,2,060014220002,Block Group 2,G5030,S,1191637,0,+37.8759576,-122.3021618,0.000122027718134632,0.0548984053444633
2668,06,001,425101,1,060014251011,Block Group 1,G5030,S,320017,0,+37.8382433,-122.2986295,3.27554953400977E-05,0.0554113578506355
2669,06,013,320004,2,060133200042,Block Group 2,G5030,S,298510,0,+37.9938069,-122.0978964,3.06165502479416E-05,0.022877398649872
2670,06,085,509404,1,060855094041,Block Group 1,G5030,S,208813,0,+37.4053036,-122.1063409,2.12504487535625E-05,0.0218089999568859
2671,06,085,501401,2,060855014012,Block Group 2,G5030,S,580483,0,+37.3492438,-121.8686801,5.90309509789222E-05,0.0345085596114794
2672,06,085,503110,1,060855031101,Block Group 1,G5030,S,489400,0,+37.3345666,-121.8504964,4.97589389851782E-05,0.0435561372059474
2673,06,085,503602,2,060855036022,Block Group 2,G5030,S,391911,0,+37.3461041,-121.8540355,3.98528786718089E-05,0.0265853083768288
2674,06,085,503118,3,060855031183,Block Group 3,G5030,S,186915,0,+37.3155458,-121.8398997,1.89995998880477E-05,0.0176219399950573
2675,06,085,508004,2,060855080042,Block Group 2,G5030,S,373399,0,+37.3135500,-122.0043114,3.79542520931864E-05,0.0243996348775756
2676,06,085,502604,3,060855026043,Block Group 3,G5030,S,614453,0,+37.2799529,-121.9406445,6.24286994934664E-05,0.0477778749726125
2677,06,085,509304,2,060855093042,Block Group 2,G5030,S,403629,0,+37.4128601,-122.0927253,4.10806387662888E-05,0.0344931193379722
2678,06,085,509401,2,060855094012,Block Group 2,G5030,S,245241,0,+37.4070604,-122.1164009,2.4958239919215E-05,0.0237188896421925
2679,06,085,509401,3,060855094013,Block Group 3,G5030,S,187707,0,+37.4042105,-122.1137301,1.91021963473759E-05,0.0178603445006491
2680,06,085,504311,3,060855043113,Block Group 3,G5030,S,478431,0,+37.3719973,-121.8798971,4.86677254230017E-05,0.0356364646249294
2681,06,085,509108,4,060855091084,Block Group 4,G5030,S,1508722,0,+37.3988173,-122.0532545,0.0001535260221317,0.0666883175613209
2682,06,085,509500,3,060855095003,Block Group 3,G5030,S,386865,0,+37.3926986,-122.0880167,3.93638752029801E-05,0.0307787982419489
2683,06,085,509600,1,060855096001,Block Group 1,G5030,S,253762,0,+37.3872798,-122.0837329,2.5818678750511E-05,0.0230405749084979
2684,06,085,509700,3,060855097003,Block Group 3,G5030,S,479997,0,+37.3829423,-122.0722519,4.88340187985159E-05,0.0347154027297944
2685,06,085,503402,3,060855034023,Block Group 3,G5030,S,333538,0,+37.3226142,-121.8302526,3.39066518790787E-05,0.0267736851281053
2686,06,085,503111,2,060855031112,Block Group 2,G5030,S,266156,0,+37.3239431,-121.8408964,2.70571845248924E-05,0.0208912066186989
2687,06,085,504315,4,060855043154,Block Group 4,G5030,S,422445,0,+37.4108216,-121.8567208,4.29943197559624E-05,0.0409313883846881
2688,06,085,502400,5,060855024005,Block Group 5,G5030,S,582748,0,+37.3059182,-121.8848058,5.92276032875816E-05,0.0342317087097943
2689,06,085,503402,2,060855034022,Block Group 2,G5030,S,101366,0,+37.3229415,-121.8337180,1.03048382698034E-05,0.0134310858618798
2690,06,085,511302,2,060855113022,Block Group 2,G5030,S,301673,0,+37.4461597,-122.1592910,3.07172736029315E-05,0.027142137598522
2691,06,085,511608,2,060855116082,Block Group 2,G5030,S,497997,117653,+37.4198004,-122.1761458,6.2667782913195E-05,0.0369565064612327
2692,06,085,512311,1,060855123111,Block Group 1,G5030,S,1917854,0,+37.1430260,-121.6511869,0.000194508090771706,0.0581326374242715
2693,06,085,512307,1,060855123071,Block Group 1,G5030,S,1080567,0,+37.1077909,-121.6477549,0.000109540500488947,0.0594239032432715
2694,06,085,509801,4,060855098014,Block Group 4,G5030,S,558180,0,+37.3769605,-122.0915041,5.67835622860002E-05,0.0394394346737187
2695,06,085,510100,1,060855101001,Block Group 1,G5030,S,908783,0,+37.3437163,-122.0847758,9.24100409065431E-05,0.0452645739480645
2696,06,085,511702,1,060855117021,Block Group 1,G5030,S,2181073,0,+37.3546289,-122.0991017,0.000221815542772674,0.0746700968173846
2697,06,085,510200,3,060855102003,Block Group 3,G5030,S,1159383,0,+37.3663756,-122.1043141,0.000117927638257243,0.0658963345982076
2698,06,085,503110,3,060855031103,Block Group 3,G5030,S,74794,0,+37.3299934,-121.8456208,7.60408920541522E-06,0.0111916891005422
2699,06,085,503123,1,060855031231,Block Group 1,G5030,S,299124,0,+37.3002927,-121.8791071,3.03992533190467E-05,0.0263770905713596
2700,06,085,504323,2,060855043232,Block Group 2,G5030,S,499608,0,+37.4018380,-121.8843065,5.08415646436333E-05,0.0341918758470828
2701,06,085,502603,1,060855026031,Block Group 1,G5030,S,333432,0,+37.2924442,-121.9276934,3.38824415848649E-05,0.0266297137720483
2702,06,085,502604,2,060855026042,Block Group 2,G5030,S,497432,0,+37.2894436,-121.9341573,5.05457960571221E-05,0.0342653784274359
2703,06,085,512039,2,060855120392,Block Group 2,G5030,S,385677,0,+37.2492948,-121.7870433,3.9169355204649E-05,0.0300899792781678
2704,06,085,506502,3,060855065023,Block Group 3,G5030,S,2091787,50285,+37.2730786,-121.9499448,0.000217617002363113,0.0864911293567326
2705,06,085,506304,3,060855063043,Block Group 3,G5030,S,282585,0,+37.3141192,-121.9738638,2.872385266528E-05,0.026312718688569
2706,06,085,512314,2,060855123142,Block Group 2,G5030,S,340633,0,+37.1288789,-121.6627208,3.45405701409618E-05,0.0254507642967118
2707,06,085,512314,3,060855123143,Block Group 3,G5030,S,827284,0,+37.1349034,-121.6601254,8.38940927678777E-05,0.0399767891693053
2708,06,085,512314,4,060855123144,Block Group 4,G5030,S,655855,0,+37.1267713,-121.6547429,6.65028937874013E-05,0.0355759021763496
2709,06,085,512043,1,060855120431,Block Group 1,G5030,S,454244,0,+37.2642406,-121.8060013,4.61421000181872E-05,0.0316925210488408
2710,06,085,510500,3,060855105003,Block Group 3,G5030,S,1264316,0,+37.3882492,-122.1184337,0.000128637427678768,0.0547196274438917
2711,06,085,510300,3,060855103003,Block Group 3,G5030,S,635522,0,+37.3720428,-122.1168325,6.46474168206623E-05,0.0517587990841874
2712,06,085,511100,1,060855111001,Block Group 1,G5030,S,625581,0,+37.4508797,-122.1321881,6.37022008049826E-05,0.0428827041657459
2713,06,085,511200,1,060855112001,Block Group 1,G5030,S,739732,0,+37.4546997,-122.1492600,7.53299264033558E-05,0.0632413597918647
2714,06,085,506702,3,060855067023,Block Group 3,G5030,S,277181,0,+37.2707298,-121.9595087,2.8158486202301E-05,0.0251718586107227
2715,06,085,506702,2,060855067022,Block Group 2,G5030,S,625648,0,+37.2733611,-121.9677160,6.35606725154503E-05,0.0355231214260998
2716,06,085,506502,2,060855065022,Block Group 2,G5030,S,378625,0,+37.2887781,-121.9425202,3.84731056328746E-05,0.0408714919519808
2717,06,085,506802,5,060855068025,Block Group 5,G5030,S,436671,0,+37.2464596,-121.9259584,4.4346755657898E-05,0.0315199012268985
2718,06,085,502906,2,060855029062,Block Group 2,G5030,S,605881,0,+37.2479962,-121.9039887,6.15324061072897E-05,0.0345436357859078
2719,06,085,512026,1,060855120261,Block Group 1,G5030,S,1544646,0,+37.2600731,-121.8394869,0.000156896842327114,0.0708183447357411
2720,06,085,512021,4,060855120214,Block Group 4,G5030,S,354615,0,+37.2612640,-121.8159908,3.60201884177513E-05,0.0263392660601912
2721,06,085,512312,1,060855123121,Block Group 1,G5030,S,1394562,0,+37.1330765,-121.6430656,0.000141417944632849,0.048881034869809
2722,06,085,512039,1,060855120391,Block Group 1,G5030,S,453659,0,+37.2539214,-121.7956315,4.60765145362529E-05,0.0306924541074757
2723,06,085,512026,2,060855120262,Block Group 2,G5030,S,661839,0,+37.2546836,-121.8344195,6.72211413075274E-05,0.0447070336082335
2724,06,085,512022,1,060855120221,Block Group 1,G5030,S,337388,0,+37.2577019,-121.8118325,3.42687790180207E-05,0.0373570734362319
2725,06,085,512025,1,060855120251,Block Group 1,G5030,S,929847,0,+37.2600247,-121.8514882,9.44485695981712E-05,0.0445664229174304
2726,06,085,512052,2,060855120522,Block Group 2,G5030,S,561593,0,+37.2477941,-121.8619566,5.70341371712857E-05,0.0368718806318581
2727,06,085,512038,1,060855120381,Block Group 1,G5030,S,411711,0,+37.2393965,-121.7707792,4.18082140640763E-05,0.0305172225139898
2728,06,085,503116,1,060855031161,Block Group 1,G5030,S,516281,0,+37.2777578,-121.8483590,5.24532274539524E-05,0.030649400215387
2729,06,085,503111,1,060855031111,Block Group 1,G5030,S,217071,0,+37.3268401,-121.8442124,2.20682163671881E-05,0.0225161475139344
2730,06,085,512603,2,060855126032,Block Group 2,G5030,S,190545,0,+37.0070559,-121.5708965,1.92909992620116E-05,0.0179773035947805
2731,06,085,512509,1,060855125091,Block Group 1,G5030,S,3755890,0,+36.9857834,-121.5715554,0.00038014642723283,0.0983433494813272
2732,06,085,512603,1,060855126031,Block Group 1,G5030,S,227976,0,+37.0092671,-121.5657966,2.30812702284311E-05,0.0221555746551712
2733,06,085,508508,4,060855085084,Block Group 4,G5030,S,185710,0,+37.3605485,-122.0012793,1.88881431313348E-05,0.0247606538944591
2734,06,085,502301,2,060855023012,Block Group 2,G5030,S,688559,0,+37.3038120,-121.9051862,6.99801630617003E-05,0.0394492935444362
2735,06,085,512053,3,060855120533,Block Group 3,G5030,S,264582,0,+37.2393028,-121.8570760,2.68674525614188E-05,0.0283221448865556
2736,06,095,252801,5,060952528015,Block Group 5,G5030,S,686740,10113,+38.2826674,-121.9358046,7.17516031727428E-05,0.0376489151945932
2737,06,001,443103,2,060014431032,Block Group 2,G5030,S,1832874,0,+37.5137494,-121.9077715,0.000186793318789569,0.0916418980185643
2738,06,097,150701,2,060971507012,Block Group 2,G5030,S,618939,62308,+38.2284820,-122.6290027,7.00933810549031E-05,0.0589288498351316
2739,06,081,603300,2,060816033002,Block Group 2,G5030,S,1261028,0,+37.5873816,-122.4836969,0.000128640116145107,0.0673369930122807
2740,06,001,440332,2,060014403322,Block Group 2,G5030,S,1758487,0,+37.5803004,-122.0858657,0.000179370024852687,0.0793533313988033
2741,06,001,440333,1,060014403331,Block Group 1,G5030,S,1730302,0,+37.6073667,-122.0761105,0.000176558191924414,0.0595066856513092
2742,06,001,440334,1,060014403341,Block Group 1,G5030,S,455619,0,+37.5928781,-122.0676933,4.64820800516463E-05,0.0364426295443293
2743,06,097,150702,2,060971507022,Block Group 2,G5030,S,690739,0,+38.2168170,-122.6294933,7.10588074070984E-05,0.0399902802124953
